CCTV11 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV2 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0002_1.m3u8
CCTV2 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
CCTV3 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV2 | 1.69 MB/s | http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV4 | 测试失败 | https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
CCTV3 | 0.19 MB/s | http://58.17.48.228:808/hls/3/index.m3u8
CCTV3 | 0.07 MB/s | http://183.11.239.36:808/hls/91/index.m3u8
CCTV5 | 测试失败 | http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV3 | 1.74 MB/s | http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV4 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
CCTV4 | 0.07 MB/s | http://60.29.124.66:6080/hls/15/index.m3u8
CCTV4 | 1.07 MB/s | http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8
CCTV5+ | 测试失败 | http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8
CCTV5+ | 测试失败 | http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV4 | 测试失败 | http://183.11.239.36:808/hls/67/index.m3u8
CCTV5 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
CCTV5 | 测试失败 | http://gmxw.7766.org:808/hls/93/index.m3u8
CCTV5+ | 测试失败 | http://58.57.40.22:9901/tsfile/live/1005_1.m3u8
CCTV6 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv6.m3u8
CCTV5+ | 0.66 MB/s | http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
CCTV5 | 0.08 MB/s | http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV5 | 0.94 MB/s | http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV5+ | 0.22 MB/s | http://120.238.94.10:9901/tsfile/live/1023_1.m3u8
CCTV7 | 1.87 MB/s | http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8
CCTV6 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1006_1.m3u8
CCTV6 | 0.22 MB/s | http://58.17.48.228:808/hls/6/index.m3u8
CCTV6 | 0.13 MB/s | http://60.29.124.66:6080/hls/17/index.m3u8
CCTV7 | 0.94 MB/s | http://113.25.252.226:9901/tsfile/live/0007_1.m3u8
CCTV7 | 测试失败 | http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV6 | 0.78 MB/s | http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV7 | 0.13 MB/s | http://112.46.85.60:8009/hls/504/index.m3u8
CCTV7 | 0.58 MB/s | http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV8 | 测试失败 | http://gmxw.7766.org:808/hls/96/index.m3u8
CCTV9 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv9.m3u8
CCTV8 | 0.12 MB/s | http://218.3.138.25:1111/tsfile/live/1007_1.m3u8
CCTV8 | 0.12 MB/s | http://58.17.48.228:808/hls/8/index.m3u8
CCTV10 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv10.m3u8
CCTV10 | 测试失败 | http://3501776.xyz:35455/gaoma/cctv10.m3u8
CCTV8 | 0.17 MB/s | http://58.19.43.46:9901/tsfile/live/1027_1.m3u8
CCTV9 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1009_1.m3u8
CCTV9 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0009_1.m3u8
CCTV11 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv11.m3u8
CCTV8 | 测试失败 | http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV9 | 0.05 MB/s | http://183.11.239.36:808/hls/27/index.m3u8
CCTV10 | 0.21 MB/s | http://58.17.48.228:808/hls/10/index.m3u8
CCTV12 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv12.m3u8
CCTV12 | 测试失败 | http://3501776.xyz:35455/gaoma/cctv12.m3u8
CCTV9 | 0.06 MB/s | http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV10 | 测试失败 | http://60.29.124.66:6080/hls/21/index.m3u8
CCTV11 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1011_1.m3u8
CCTV11 | 0.08 MB/s | http://60.29.124.66:6080/hls/22/index.m3u8
CCTV11 | 0.04 MB/s | http://183.11.239.36:808/hls/29/index.m3u8
CCTV13 | 25.12 MB/s | https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV10 | 测试失败 | http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV13 | 20.35 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV13 | 5.45 MB/s | http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV11 | 测试失败 | http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV14 | 27.07 MB/s | https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV14 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv14.m3u8
CCTV12 | 测试失败 | http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV14 | 测试失败 | http://58.17.48.228:808/hls/14/index.m3u8
CCTV12 | 测试失败 | http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
CCTV15 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv15.m3u8
CCTV12 | 0.08 MB/s | http://183.11.239.36:808/hls/30/index.m3u8
CCTV13 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
CCTV16 | 测试失败 | http://36.105.100.208:35455/gaoma/cctv16.m3u8
CCTV13 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV14 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1014_1.m3u8
CCTV16 | 测试失败 | https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV15 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1015_1.m3u8
CCTV15 | 测试失败 | http://gmxw.7766.org:808/hls/102/index.m3u8
CCTV15 | 0.05 MB/s | http://60.29.124.66:6080/hls/26/index.m3u8
CCTV15 | 0.06 MB/s | http://183.11.239.36:808/hls/102/index.m3u8
CCTV17 | 2.88 MB/s | http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
CCTV16 | 0.17 MB/s | http://58.17.48.228:808/hls/25/index.m3u8
CCTV16 | 测试失败 | http://gmxw.7766.org:808/hls/169/index.m3u8
CGTN | 8.64 MB/s | http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN俄语 | 19.86 MB/s | http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CCTV16 | 0.44 MB/s | http://58.221.214.82:9901/tsfile/live/0002_2.m3u8
CCTV14 | 测试失败 | http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CGTN | 测试失败 | https://0472.org/hls/cgtn.m3u8
CGTN法语 | 16.49 MB/s | http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN法语 | 测试失败 | https://0472.org/hls/cgtnf.m3u8
CGTN纪录 | 7.87 MB/s | https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN纪录 | 测试失败 | https://0472.org/hls/cgtnd.m3u8
CGTN阿语 | 测试失败 | https://0472.org/hls/cgtna.m3u8
CCTV17 | 测试失败 | http://58.57.40.22:9901/tsfile/live/0019_1.m3u8
安徽卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8
CCTV17 | 测试失败 | http://120.76.248.139/live/bfgd/4200000204.m3u8
北京卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8
CCTV17 | 0.17 MB/s | http://58.19.43.46:9901/tsfile/live/1047_1.m3u8
CGTN西语 | 测试失败 | https://0472.org/hls/cgtnx.m3u8
北京卫视 | 测试失败 | http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
CCTV17 | 0.15 MB/s | http://123.130.84.106:8154/tsfile/live/0019_1.m3u8
兵团卫视 | 18.32 MB/s | http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
安徽卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000096.m3u8
安徽卫视 | 0.14 MB/s | http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
安徽卫视 | 0.19 MB/s | http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8
北京卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1032_1.m3u8
北京卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000083.m3u8
东方卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8
兵团卫视 | 0.10 MB/s | http://183.11.239.36:808/hls/7/index.m3u8
安徽卫视 | 测试失败 | http://iptv.huuc.edu.cn/hls/ahhd.m3u8
兵团卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000124.m3u8
兵团卫视 | 测试失败 | http://124.128.73.58:9901/tsfile/live/0115_1.m3u8
东南卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8
北京卫视 | 测试失败 | http://iptv.huuc.edu.cn/hls/btv1hd.m3u8
兵团卫视 | 0.21 MB/s | http://218.89.240.144:59901/tsfile/live/0115_1.m3u8
东南卫视 | 2.41 MB/s | http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
东方卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1030_1.m3u8
甘肃卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887450.m3u8
东方卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0107_1.m3u8
甘肃卫视 | 测试失败 | http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视 | 0.69 MB/s | http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
甘肃卫视 | 0.31 MB/s | http://nas.hssvm.com:8888/udp/225.1.1.30:5002
广东卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8
东南卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1037_1.m3u8
东方卫视 | 1.11 MB/s | http://iptv.huuc.edu.cn/hls/dfhd.m3u8
东南卫视 | 0.34 MB/s | http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
广西卫视 | 测试失败 | https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视 | 测试失败 | https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
甘肃卫视 | 测试失败 | http://cssbyd.imwork.net:8082/hls/48/index.m3u8
东南卫视 | 1.05 MB/s | http://iptv.huuc.edu.cn/hls/dnhd.m3u8
广西卫视 | 1.08 MB/s | http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
广东卫视 | 0.26 MB/s | http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
广东卫视 | 测试失败 | http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
贵州卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873471.m3u8
广东卫视 | 测试失败 | http://183.11.239.36:808/hls/80/index.m3u8
广东卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视 | 0.10 MB/s | http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
海南卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000004796877.m3u8
贵州卫视 | 1.67 MB/s | http://222.169.85.8:9901/tsfile/live/0120_1.m3u8
广西卫视 | 测试失败 | http://cssbyd.imwork.net:8082/hls/33/index.m3u8
广西卫视 | 0.15 MB/s | http://116.9.204.242:9901/tsfile/live/0113_1.m3u8
海南卫视 | 测试失败 | http://live.wqwqwq.sbs/itv/5000000004000006211.m3u8?cdn=bestzb
海峡卫视 | 测试失败 | http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视 | 测试失败 | http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
贵州卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
贵州卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000101.m3u8
贵州卫视 | 测试失败 | http://cssbyd.imwork.net:8082/hls/39/index.m3u8
河北卫视 | 1.64 MB/s | https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
海南卫视 | 测试失败 | http://cssbyd.imwork.net:8082/hls/31/index.m3u8
海南卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000473.m3u8
河南卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887270.m3u8
海南卫视 | 0.14 MB/s | http://218.89.240.144:59901/tsfile/live/1000_1.m3u8
河南卫视 | 11.82 MB/s | http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
海峡卫视 | 0.30 MB/s | http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
河北卫视 | 0.64 MB/s | http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
湖北卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873465.m3u8
河北卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1044_1.m3u8
湖北卫视 | 测试失败 | http://nas.hssvm.com:8888/udp/225.1.1.147:5002
湖北卫视 | 测试失败 | http://39.150.96.141:65535/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视 | 0.06 MB/s | http://111.61.236.247:9081/hls/17/index.m3u8
湖南卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873458.m3u8
河北卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000108.m3u8
河南卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1048_1.m3u8
河南卫视 | 0.54 MB/s | http://120.238.94.10:9901/tsfile/live/1068_1.m3u8
河南卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
吉林卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000004972569.m3u8
湖南卫视 | 测试失败 | http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
湖北卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000102.m3u8
湖北卫视 | 1.70 MB/s | http://iptv.huuc.edu.cn/hls/hbhd.m3u8
江苏卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8
湖南卫视 | 0.16 MB/s | http://58.17.48.228:808/hls/31/index.m3u8
吉林卫视 | 测试失败 | http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
湖南卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0128_1.m3u8
湖南卫视 | 1.91 MB/s | http://iptv.huuc.edu.cn/hls/hunanhd.m3u8
江西卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000004796511.m3u8
吉林卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视 | 0.22 MB/s | http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视 | 0.24 MB/s | http://111.61.236.247:9081/hls/45/index.m3u8
江苏卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1031_1.m3u8
江苏卫视 | 0.06 MB/s | http://183.11.239.36:808/hls/38/index.m3u8
康巴卫视 | 测试失败 | http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视 | 测试失败 | http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
江苏卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000085.m3u8
江苏卫视 | 2.27 MB/s | http://iptv.huuc.edu.cn/hls/jshd.m3u8
江西卫视 | 0.72 MB/s | http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
江西卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1043_1.m3u8
康巴卫视 | 测试失败 | http://36.105.100.208:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
江西卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
宁夏卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887433.m3u8
康巴卫视 | 0.32 MB/s | http://218.89.240.144:59901/tsfile/live/1010_1.m3u8
江西卫视 | 0.77 MB/s | http://iptv.huuc.edu.cn/hls/jxhd.m3u8
辽宁卫视 | 0.10 MB/s | http://58.19.43.46:9901/tsfile/live/1041_1.m3u8
辽宁卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0121_1.m3u8
宁夏卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1054_1.m3u8
农林卫视 | 1.45 MB/s | http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
青海卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887430.m3u8
宁夏卫视 | 0.08 MB/s | http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
宁夏卫视 | 0.07 MB/s | http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
辽宁卫视 | 0.17 MB/s | http://iptv.huuc.edu.cn/hls/lnhd.m3u8
宁夏卫视 | 0.14 MB/s | http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
农林卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000122.m3u8
农林卫视 | 0.09 MB/s | http://112.46.105.20:8009/hls/27/index.m3u8
三沙卫视 | 测试失败 | http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视 | 测试失败 | http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
厦门卫视 | 测试失败 | http://3501776.xyz:35455/itv/1000000005000266006.m3u8?cdn=ystenlive
厦门卫视 | 测试失败 | http://36.105.100.208:35455/itv/1000000005000266006.m3u8?cdn=ystenlive
青海卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1057_1.m3u8
山东卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873467.m3u8
山东卫视 | 7.35 MB/s | http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
青海卫视 | 0.30 MB/s | http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
青海卫视 | 0.28 MB/s | http://58.19.43.46:9901/tsfile/live/1014_1.m3u8
山西卫视 | 0.72 MB/s | http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887413.m3u8
青海卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000111.m3u8
陕西卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887404.m3u8
深圳卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8
三沙卫视 | 0.12 MB/s | http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
三沙卫视 | 测试失败 | https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
深圳卫视 | 测试失败 | http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
四川卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887274.m3u8
山东卫视 | 测试失败 | http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
山东卫视 | 0.08 MB/s | http://183.11.239.36:808/hls/43/index.m3u8
深圳卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1036_1.m3u8
山东卫视 | 0.95 MB/s | http://iptv.huuc.edu.cn/hls/sdhd.m3u8
天津卫视 | 测试失败 | http://111.14.181.15:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视 | 测试失败 | http://124.116.183.146:9901/tsfile/live/0126_1.m3u8
西藏卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887434.m3u8
四川卫视 | 0.41 MB/s | http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000103.m3u8
深圳卫视 | 0.51 MB/s | http://iptv.huuc.edu.cn/hls/szhd.m3u8
新疆卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887448.m3u8
四川卫视 | 0.06 MB/s | http://61.136.172.236:9901/tsfile/live/0123_1.m3u8
西藏卫视 | 0.47 MB/s | http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
天津卫视 | 测试失败 | http://124.116.183.146:9901/tsfile/live/0135_1.m3u8
新疆卫视 | 测试失败 | http://nas.hssvm.com:8888/udp/225.1.1.35:5002
西藏卫视 | 0.18 MB/s | http://111.61.236.247:9081/hls/52/index.m3u8
四川卫视 | 0.19 MB/s | http://iptv.huuc.edu.cn/hls/schd.m3u8
云南卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000003887453.m3u8
西藏卫视 | 0.09 MB/s | http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏卫视 | 0.12 MB/s | http://183.11.239.36:808/hls/64/index.m3u8
新疆卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000150.m3u8
新疆卫视 | 测试失败 | http://61.156.228.12:8154/tsfile/live/0110_1.m3u8
浙江卫视 | 16.64 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视 | 9.34 MB/s | http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
新疆卫视 | 0.12 MB/s | http://113.25.252.226:9901/tsfile/live/0110_1.m3u8
浙江卫视 | 6.76 MB/s | http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
延边卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000117.m3u8
延边卫视 | 测试失败 | http://gmxw.7766.org:808/hls/15/index.m3u8
重庆卫视 | 测试失败 | http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8
云南卫视 | 0.49 MB/s | http://120.238.94.10:9901/tsfile/live/1069_1.m3u8
云南卫视 | 0.09 MB/s | http://39.164.160.249:9901/tsfile/live/0119_1.m3u8
云南卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1047_1.m3u8
重庆卫视 | 1.40 MB/s | http://222.169.85.8:9901/tsfile/live/0142_1.m3u8
云南卫视 | 0.06 MB/s | http://111.61.236.247:9081/hls/32/index.m3u8
安多卫视 | 测试失败 | http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
浙江卫视 | 测试失败 | http://cssbyd.imwork.net:8082/hls/22/index.m3u8
黑龙江卫视 | 6.92 MB/s | http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
安多卫视 | 测试失败 | http://3501776.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
重庆卫视 | 0.28 MB/s | http://58.19.43.46:9901/tsfile/live/1042_1.m3u8
重庆卫视 | 测试失败 | http://111.14.181.15:9901/tsfile/live/0142_1.m3u8
浙江卫视 | 0.54 MB/s | http://iptv.huuc.edu.cn/hls/zjhd.m3u8
黑龙江卫视 | 0.05 MB/s | http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
黑龙江卫视 | 测试失败 | http://58.57.40.22:9901/tsfile/live/1040_1.m3u8
黑龙江卫视 | 测试失败 | http://124.116.183.146:9901/tsfile/live/0143_1.m3u8
重庆卫视 | 0.54 MB/s | http://iptv.huuc.edu.cn/hls/cqhd.m3u8
山东教育 | 6.25 MB/s | https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
香港卫视 | 测试失败 | http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
内蒙古卫视 | 0.10 MB/s | http://111.61.236.247:9081/hls/48/index.m3u8
CHC动作电影 | 0.95 MB/s | http://nas.hssvm.com:8888/udp/225.1.1.215:5002
内蒙古卫视 | 0.05 MB/s | http://cssbyd.imwork.net:8082/hls/44/index.m3u8
CHC家庭影院 | 0.94 MB/s | http://nas.hssvm.com:8888/udp/225.1.1.213:5002
内蒙古卫视 | 测试失败 | http://120.76.248.139/live/bfgd/4200000110.m3u8
内蒙古卫视 | 0.08 MB/s | http://61.138.128.226:19901/tsfile/live/0109_1.m3u8
CHC动作电影 | 0.33 MB/s | http://113.195.172.192:808/hls/114/index.m3u8
凤凰电影 | 测试失败 | http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
黑龙江卫视 | 0.63 MB/s | http://iptv.huuc.edu.cn/hls/hljhd.m3u8
黑莓电影 | 测试失败 | http://36.105.100.208:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
CHC家庭影院 | 0.32 MB/s | http://113.195.172.192:808/hls/113/index.m3u8
AMC电影 | 测试失败 | http://61.221.215.25:8800/hls/43/index.m3u8
东阳影视生活 | 13.72 MB/s | http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
CHC家庭影院 | 0.08 MB/s | http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
人在囧途 | 测试失败 | https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途之港囧 | 测试失败 | https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
人在囧途之泰囧 | 测试失败 | https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
倩女幽魂妖魔道 | 1.76 MB/s | http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
创世纪 | 5.00 MB/s | http://iptv.jxpan.vip:18888/aio/huya/29465852
南宁影视娱乐 | 测试失败 | http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/YSYL_244.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=e7eb508555e76e08cc1b198d04f41fb5
刑事侦缉档案 | 测试失败 | http://iptv.jxpan.vip:18888/aio/huya/29465856
CHC影迷电影 | 0.28 MB/s | http://113.195.172.192:808/hls/112/index.m3u8
周杰伦MV | 12.97 MB/s | http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
哈尔滨影视 | 测试失败 | https://stream.hrbtv.net/yspd/playlist.m3u8
哈尔滨影视 | 测试失败 | http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨影视 | 1.39 MB/s | https://stream.hrbtv.net/yspd/sd/live.m3u8
东森电影 | 测试失败 | http://mytv.cdn.com.mp/live/dsdy/stream.m3u8
嘉兴文化影视 | 测试失败 | http://play-sh13.quklive.com/live/1675149625220101.m3u8?auth_key=2028730374-3a60eb8e324f416aa3b26dda7679d920-0-22dc7efa8452d0b0665c15eeed83609d
