host,ip,port,protocol,title,domain,country,city,link,org
118.212.32.91:9003,118.212.32.91,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.91:9003,CHINA UNICOM China169 Backbone
61.134.200.133:9003,61.134.200.133,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.200.133:9003,CHINA UNICOM China169 Backbone
123.14.81.111:9003,123.14.81.111,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.81.111:9003,CHINA UNICOM China169 Backbone
42.237.156.205:9003,42.237.156.205,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.156.205:9003,CHINA UNICOM China169 Backbone
222.65.167.190:9003,222.65.167.190,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.167.190:9003,China Telecom Group
118.212.32.183:9003,118.212.32.183,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.183:9003,CHINA UNICOM China169 Backbone
171.117.183.51:9003,171.117.183.51,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.183.51:9003,CHINA UNICOM China169 Backbone
219.156.17.199:9003,219.156.17.199,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://219.156.17.199:9003,CHINA UNICOM China169 Backbone
123.14.82.177:9003,123.14.82.177,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.82.177:9003,CHINA UNICOM China169 Backbone
221.14.190.237:9003,221.14.190.237,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.190.237:9003,CHINA UNICOM China169 Backbone
118.212.33.191:9003,118.212.33.191,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.191:9003,CHINA UNICOM China169 Backbone
118.212.33.198:9003,118.212.33.198,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.198:9003,CHINA UNICOM China169 Backbone
112.86.138.29:9003,112.86.138.29,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.138.29:9003,CHINA UNICOM China169 Backbone
112.103.140.165:9003,112.103.140.165,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.165:9003,"Heilongjiang Province, P.R.China."
221.212.189.205:9003,221.212.189.205,9003,http,jsmpeg-streamer,,CN,Harbin,http://221.212.189.205:9003,CHINA UNICOM China169 Backbone
123.14.81.131:9003,123.14.81.131,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.81.131:9003,CHINA UNICOM China169 Backbone
113.9.178.45:9003,113.9.178.45,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.178.45:9003,CHINA UNICOM China169 Backbone
182.119.11.204:9003,182.119.11.204,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://182.119.11.204:9003,CHINA UNICOM China169 Backbone
183.191.144.167:9003,183.191.144.167,9003,http,jsmpeg-streamer,,CN,Yuncheng,http://183.191.144.167:9003,CHINA UNICOM China169 Backbone
58.245.208.130:9003,58.245.208.130,9003,http,jsmpeg-streamer,,CN,Tonghua,http://58.245.208.130:9003,CHINA UNICOM China169 Backbone
183.191.148.22:9003,183.191.148.22,9003,http,jsmpeg-streamer,,CN,Yuncheng,http://183.191.148.22:9003,CHINA UNICOM China169 Backbone
112.86.174.72:9003,112.86.174.72,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.174.72:9003,CHINA UNICOM China169 Backbone
157.0.66.61:9003,157.0.66.61,9003,http,jsmpeg-streamer,,CN,Nanjing,http://157.0.66.61:9003,CHINA UNICOM China169 Backbone
61.158.4.218:9003,61.158.4.218,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.4.218:9003,CHINA UNICOM China169 Backbone
153.3.141.104:9003,153.3.141.104,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.141.104:9003,CHINA UNICOM China169 Backbone
123.14.93.224:9003,123.14.93.224,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.224:9003,CHINA UNICOM China169 Backbone
123.14.94.5:9003,123.14.94.5,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.94.5:9003,CHINA UNICOM China169 Backbone
221.205.93.249:9003,221.205.93.249,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.93.249:9003,CHINA UNICOM China169 Backbone
118.212.33.119:9003,118.212.33.119,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.119:9003,CHINA UNICOM China169 Backbone
221.212.200.228:9003,221.212.200.228,9003,http,jsmpeg-streamer,,CN,Harbin,http://221.212.200.228:9003,CHINA UNICOM China169 Backbone
113.9.164.191:9003,113.9.164.191,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.164.191:9003,CHINA UNICOM China169 Backbone
112.123.237.251:9003,112.123.237.251,9003,http,jsmpeg-streamer,,CN,Hefei,http://112.123.237.251:9003,UNICOM AnHui province network
123.14.91.191:9003,123.14.91.191,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.91.191:9003,CHINA UNICOM China169 Backbone
171.117.240.89:9003,171.117.240.89,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.240.89:9003,CHINA UNICOM China169 Backbone
171.120.202.78:9003,171.120.202.78,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.202.78:9003,CHINA UNICOM China169 Backbone
112.80.201.141:9003,112.80.201.141,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.80.201.141:9003,CHINA UNICOM China169 Backbone
112.103.140.31:9003,112.103.140.31,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.31:9003,"Heilongjiang Province, P.R.China."
61.52.73.130:9003,61.52.73.130,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.73.130:9003,CHINA UNICOM China169 Backbone
112.122.12.61:9003,112.122.12.61,9003,http,jsmpeg-streamer,,CN,Hefei,http://112.122.12.61:9003,UNICOM AnHui province network
123.55.99.235:9003,123.55.99.235,9003,http,jsmpeg-streamer,,CN,Xinxiang,http://123.55.99.235:9003,Henan Xinxiang MAN
222.65.165.166:9003,222.65.165.166,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.165.166:9003,China Telecom Group
116.179.156.57:9003,116.179.156.57,9003,http,jsmpeg-streamer,,CN,Xinzhou,http://116.179.156.57:9003,CHINA UNICOM China169 Backbone
27.41.246.38:9003,27.41.246.38,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.38:9003,China Unicom IP network China169 Guangdong province
123.14.250.145:9003,123.14.250.145,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.250.145:9003,CHINA UNICOM China169 Backbone
222.65.165.60:9003,222.65.165.60,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.165.60:9003,China Telecom Group
221.205.91.6:9003,221.205.91.6,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.91.6:9003,CHINA UNICOM China169 Backbone
27.41.247.247:9003,27.41.247.247,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.247.247:9003,China Unicom IP network China169 Guangdong province
123.14.90.66:9003,123.14.90.66,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.66:9003,CHINA UNICOM China169 Backbone
221.205.201.49:9003,221.205.201.49,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.201.49:9003,CHINA UNICOM China169 Backbone
123.14.85.188:9003,123.14.85.188,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.85.188:9003,CHINA UNICOM China169 Backbone
221.14.142.118:9003,221.14.142.118,9003,http,jsmpeg-streamer,,CN,Zhoukou,http://221.14.142.118:9003,CHINA UNICOM China169 Backbone
123.14.236.239:9003,123.14.236.239,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.236.239:9003,CHINA UNICOM China169 Backbone
61.134.204.101:9003,61.134.204.101,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://61.134.204.101:9003,CHINA UNICOM China169 Backbone
113.9.181.196:9003,113.9.181.196,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.181.196:9003,CHINA UNICOM China169 Backbone
123.14.87.29:9003,123.14.87.29,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.87.29:9003,CHINA UNICOM China169 Backbone
123.52.11.54:8883,123.52.11.54,8883,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.11.54:8883,Chinanet
183.53.109.104:8085,183.53.109.104,8085,http,jsmpeg-streamer,,CN,Dongguan,http://183.53.109.104:8085,Chinanet
171.120.56.145:9003,171.120.56.145,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.56.145:9003,CHINA UNICOM China169 Backbone
61.145.208.55:8085,61.145.208.55,8085,http,jsmpeg-streamer,,CN,Dongguan,http://61.145.208.55:8085,Chinanet
171.38.150.39:9003,171.38.150.39,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.150.39:9003,CHINA UNICOM China169 Backbone
221.205.92.29:9003,221.205.92.29,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://221.205.92.29:9003,CHINA UNICOM China169 Backbone
171.117.247.38:9003,171.117.247.38,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.247.38:9003,CHINA UNICOM China169 Backbone
171.120.36.123:9003,171.120.36.123,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.36.123:9003,CHINA UNICOM China169 Backbone
61.52.80.10:9003,61.52.80.10,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.80.10:9003,CHINA UNICOM China169 Backbone
171.120.109.24:9003,171.120.109.24,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.120.109.24:9003,CHINA UNICOM China169 Backbone
112.103.140.109:9003,112.103.140.109,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.109:9003,"Heilongjiang Province, P.R.China."
171.117.142.109:9003,171.117.142.109,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.142.109:9003,CHINA UNICOM China169 Backbone
27.41.245.89:9003,27.41.245.89,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.245.89:9003,China Unicom IP network China169 Guangdong province
110.52.244.52:9003,110.52.244.52,9003,http,jsmpeg-streamer,,CN,Yueyang,http://110.52.244.52:9003,CHINA UNICOM China169 Backbone
118.81.203.235:9003,118.81.203.235,9003,http,jsmpeg-streamer,,CN,Gujiao,http://118.81.203.235:9003,CHINA UNICOM China169 Backbone
171.117.246.85:9003,171.117.246.85,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://171.117.246.85:9003,CHINA UNICOM China169 Backbone
27.41.247.126:9003,27.41.247.126,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.247.126:9003,China Unicom IP network China169 Guangdong province
118.212.33.49:9003,118.212.33.49,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.49:9003,CHINA UNICOM China169 Backbone
58.243.38.107:9003,58.243.38.107,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.243.38.107:9003,UNICOM AnHui province network
113.9.155.133:9003,113.9.155.133,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.155.133:9003,CHINA UNICOM China169 Backbone
182.88.161.236:9003,182.88.161.236,9003,http,jsmpeg-streamer,,CN,Nanning,http://182.88.161.236:9003,CHINA UNICOM China169 Backbone
221.14.173.16:9003,221.14.173.16,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.173.16:9003,CHINA UNICOM China169 Backbone
123.14.82.46:9003,123.14.82.46,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.82.46:9003,CHINA UNICOM China169 Backbone
118.212.33.67:9003,118.212.33.67,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.67:9003,CHINA UNICOM China169 Backbone
42.227.88.176:9003,42.227.88.176,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.227.88.176:9003,CHINA UNICOM China169 Backbone
36.32.54.167:9003,36.32.54.167,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.54.167:9003,UNICOM AnHui province network
61.52.82.2:9003,61.52.82.2,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.82.2:9003,CHINA UNICOM China169 Backbone
42.237.155.137:9003,42.237.155.137,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.155.137:9003,CHINA UNICOM China169 Backbone
123.52.11.123:8883,123.52.11.123,8883,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.11.123:8883,Chinanet
118.212.33.33:9003,118.212.33.33,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.33:9003,CHINA UNICOM China169 Backbone
61.52.72.37:9003,61.52.72.37,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.72.37:9003,CHINA UNICOM China169 Backbone
27.41.246.92:9003,27.41.246.92,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.92:9003,China Unicom IP network China169 Guangdong province
27.41.245.233:9003,27.41.245.233,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.245.233:9003,China Unicom IP network China169 Guangdong province
58.240.28.39:9003,58.240.28.39,9003,http,jsmpeg-streamer,,CN,Nanjing,http://58.240.28.39:9003,CHINA UNICOM China169 Backbone
61.52.87.224:9003,61.52.87.224,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.87.224:9003,CHINA UNICOM China169 Backbone
118.212.32.155:9003,118.212.32.155,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.155:9003,CHINA UNICOM China169 Backbone
118.212.32.60:9003,118.212.32.60,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.60:9003,CHINA UNICOM China169 Backbone
118.212.32.140:9003,118.212.32.140,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.140:9003,CHINA UNICOM China169 Backbone
125.133.0.83:9003,125.133.0.83,9003,http,jsmpeg-streamer,,KR,Seongnam,http://125.133.0.83:9003,Korea Telecom
42.237.155.87:9003,42.237.155.87,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.155.87:9003,CHINA UNICOM China169 Backbone
113.9.147.70:9003,113.9.147.70,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.147.70:9003,CHINA UNICOM China169 Backbone
123.14.86.240:9003,123.14.86.240,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.86.240:9003,CHINA UNICOM China169 Backbone
112.102.217.173:9003,112.102.217.173,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.102.217.173:9003,"Heilongjiang Province, P.R.China."
221.6.57.30:9003,221.6.57.30,9003,http,jsmpeg-streamer,,CN,Nanjing,http://221.6.57.30:9003,CHINA UNICOM China169 Backbone
112.80.201.207:9003,112.80.201.207,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.80.201.207:9003,CHINA UNICOM China169 Backbone
113.9.175.207:9003,113.9.175.207,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.175.207:9003,CHINA UNICOM China169 Backbone
113.83.152.26:9003,113.83.152.26,9003,http,jsmpeg-streamer,,CN,Huizhou,http://113.83.152.26:9003,Chinanet
112.86.164.6:9003,112.86.164.6,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.164.6:9003,CHINA UNICOM China169 Backbone
218.60.105.144:9003,218.60.105.144,9003,http,jsmpeg-streamer,,CN,Dalian,http://218.60.105.144:9003,CHINA UNICOM China169 Backbone
171.38.146.220:9003,171.38.146.220,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.146.220:9003,CHINA UNICOM China169 Backbone
123.14.80.104:9003,123.14.80.104,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.80.104:9003,CHINA UNICOM China169 Backbone
113.9.185.30:9003,113.9.185.30,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.185.30:9003,CHINA UNICOM China169 Backbone
123.14.94.45:9003,123.14.94.45,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.94.45:9003,CHINA UNICOM China169 Backbone
42.237.157.58:9003,42.237.157.58,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.157.58:9003,CHINA UNICOM China169 Backbone
123.52.8.13:8883,123.52.8.13,8883,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.8.13:8883,Chinanet
61.158.4.114:9003,61.158.4.114,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.4.114:9003,CHINA UNICOM China169 Backbone
123.14.88.123:9003,123.14.88.123,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.88.123:9003,CHINA UNICOM China169 Backbone
61.52.80.41:9003,61.52.80.41,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.80.41:9003,CHINA UNICOM China169 Backbone
58.242.206.208:9003,58.242.206.208,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.242.206.208:9003,UNICOM AnHui province network
42.237.159.133:9003,42.237.159.133,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.133:9003,CHINA UNICOM China169 Backbone
43.133.225.198:9003,43.133.225.198,9003,http,jsmpeg-streamer,,KR,Seoul,http://43.133.225.198:9003,"Tencent Building, Kejizhongyi Avenue"
118.212.32.115:9003,118.212.32.115,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.115:9003,CHINA UNICOM China169 Backbone
118.212.32.99:9003,118.212.32.99,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.99:9003,CHINA UNICOM China169 Backbone
58.240.139.93:9003,58.240.139.93,9003,http,jsmpeg-streamer,,CN,Nanjing,http://58.240.139.93:9003,CHINA UNICOM China169 Backbone
123.149.112.105:9003,123.149.112.105,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.149.112.105:9003,Chinanet
118.212.32.54:9003,118.212.32.54,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.54:9003,CHINA UNICOM China169 Backbone
182.47.255.182:9003,182.47.255.182,9003,http,jsmpeg-streamer,,CN,Rizhao,http://182.47.255.182:9003,Chinanet
221.14.174.119:9003,221.14.174.119,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.174.119:9003,CHINA UNICOM China169 Backbone
116.149.160.228:9003,116.149.160.228,9003,http,jsmpeg-streamer,,CN,Anqing,http://116.149.160.228:9003,CHINA UNICOM China169 Backbone
153.3.187.164:9003,153.3.187.164,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.187.164:9003,CHINA UNICOM China169 Backbone
123.14.86.212:9003,123.14.86.212,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.86.212:9003,CHINA UNICOM China169 Backbone
27.41.246.255:9003,27.41.246.255,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.255:9003,China Unicom IP network China169 Guangdong province
123.14.83.150:9003,123.14.83.150,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.83.150:9003,CHINA UNICOM China169 Backbone
182.47.255.219:9003,182.47.255.219,9003,http,jsmpeg-streamer,,CN,Rizhao,http://182.47.255.219:9003,Chinanet
123.14.88.51:9003,123.14.88.51,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.88.51:9003,CHINA UNICOM China169 Backbone
27.41.245.2:9003,27.41.245.2,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.245.2:9003,China Unicom IP network China169 Guangdong province
36.32.6.86:9003,36.32.6.86,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.6.86:9003,UNICOM AnHui province network
123.14.92.244:9003,123.14.92.244,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.92.244:9003,CHINA UNICOM China169 Backbone
61.158.4.166:9003,61.158.4.166,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.4.166:9003,CHINA UNICOM China169 Backbone
112.86.221.209:9003,112.86.221.209,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.221.209:9003,CHINA UNICOM China169 Backbone
123.14.83.157:9003,123.14.83.157,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.83.157:9003,CHINA UNICOM China169 Backbone
36.32.83.152:9003,36.32.83.152,9003,http,jsmpeg-streamer,,CN,Huainan,http://36.32.83.152:9003,CHINA UNICOM China169 Backbone
153.3.187.32:9003,153.3.187.32,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.187.32:9003,CHINA UNICOM China169 Backbone
119.48.208.123:9003,119.48.208.123,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.208.123:9003,CHINA UNICOM China169 Backbone
36.32.6.147:9003,36.32.6.147,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.6.147:9003,UNICOM AnHui province network
123.14.89.199:9003,123.14.89.199,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.89.199:9003,CHINA UNICOM China169 Backbone
112.86.138.46:9003,112.86.138.46,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.138.46:9003,CHINA UNICOM China169 Backbone
36.32.6.33:9003,36.32.6.33,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.6.33:9003,UNICOM AnHui province network
182.47.255.164:9003,182.47.255.164,9003,http,jsmpeg-streamer,,CN,Rizhao,http://182.47.255.164:9003,Chinanet
182.47.255.41:9003,182.47.255.41,9003,http,jsmpeg-streamer,,CN,Rizhao,http://182.47.255.41:9003,Chinanet
123.14.93.64:9003,123.14.93.64,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.64:9003,CHINA UNICOM China169 Backbone
110.52.244.53:9003,110.52.244.53,9003,http,jsmpeg-streamer,,CN,Yueyang,http://110.52.244.53:9003,CHINA UNICOM China169 Backbone
118.212.33.80:9003,118.212.33.80,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.80:9003,CHINA UNICOM China169 Backbone
171.38.219.59:9003,171.38.219.59,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.219.59:9003,CHINA UNICOM China169 Backbone
118.212.33.246:9003,118.212.33.246,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.246:9003,CHINA UNICOM China169 Backbone
118.212.33.144:9003,118.212.33.144,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.144:9003,CHINA UNICOM China169 Backbone
183.53.109.145:9003,183.53.109.145,9003,http,jsmpeg-streamer,,CN,Dongguan,http://183.53.109.145:9003,Chinanet
61.52.75.232:9003,61.52.75.232,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.75.232:9003,CHINA UNICOM China169 Backbone
58.240.251.78:9003,58.240.251.78,9003,http,jsmpeg-streamer,,CN,Nanjing,http://58.240.251.78:9003,CHINA UNICOM China169 Backbone
36.32.37.74:9003,36.32.37.74,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.37.74:9003,UNICOM AnHui province network
42.237.158.65:9003,42.237.158.65,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.158.65:9003,CHINA UNICOM China169 Backbone
123.14.248.236:9003,123.14.248.236,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.248.236:9003,CHINA UNICOM China169 Backbone
122.96.108.227:9003,122.96.108.227,9003,http,jsmpeg-streamer,,CN,Suzhou,http://122.96.108.227:9003,CHINA UNICOM China169 Backbone
61.145.208.64:9003,61.145.208.64,9003,http,jsmpeg-streamer,,CN,Dongguan,http://61.145.208.64:9003,Chinanet
36.32.4.212:9003,36.32.4.212,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.4.212:9003,UNICOM AnHui province network
119.48.210.241:9003,119.48.210.241,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.210.241:9003,CHINA UNICOM China169 Backbone
60.219.193.11:9003,60.219.193.11,9003,http,jsmpeg-streamer,,CN,Harbin,http://60.219.193.11:9003,CHINA UNICOM China169 Backbone
39.165.218.252:9003,39.165.218.252,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://39.165.218.252:9003,"Henan Mobile Communications Co.,Ltd"
42.227.89.81:9003,42.227.89.81,9003,http,jsmpeg-streamer,,CN,Xuchang,http://42.227.89.81:9003,CHINA UNICOM China169 Backbone
1.183.55.19:9003,1.183.55.19,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.55.19:9003,Chinanet
112.122.53.184:9003,112.122.53.184,9003,http,jsmpeg-streamer,,CN,Wuhu,http://112.122.53.184:9003,CHINA UNICOM China169 Backbone
221.14.169.106:9003,221.14.169.106,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.169.106:9003,CHINA UNICOM China169 Backbone
119.48.211.156:9003,119.48.211.156,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.211.156:9003,CHINA UNICOM China169 Backbone
61.52.83.166:9003,61.52.83.166,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.83.166:9003,CHINA UNICOM China169 Backbone
61.52.83.169:9003,61.52.83.169,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.83.169:9003,CHINA UNICOM China169 Backbone
123.14.85.8:9003,123.14.85.8,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.85.8:9003,CHINA UNICOM China169 Backbone
220.201.200.78:9003,220.201.200.78,9003,http,jsmpeg-streamer,,CN,Harbin,http://220.201.200.78:9003,CHINA UNICOM China169 Backbone
58.242.204.153:9003,58.242.204.153,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.242.204.153:9003,UNICOM AnHui province network
223.10.68.34:9003,223.10.68.34,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.68.34:9003,Chinanet
113.26.178.193:9003,113.26.178.193,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.178.193:9003,Chinanet
113.26.62.247:9003,113.26.62.247,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.62.247:9003,Chinanet
113.26.63.67:9003,113.26.63.67,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.63.67:9003,Chinanet
113.26.60.40:9003,113.26.60.40,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.60.40:9003,Chinanet
113.26.93.100:9003,113.26.93.100,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.93.100:9003,Chinanet
113.26.93.35:9003,113.26.93.35,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.93.35:9003,Chinanet
113.26.83.172:9003,113.26.83.172,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.83.172:9003,Chinanet
113.26.80.143:9003,113.26.80.143,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.80.143:9003,Chinanet
113.26.61.79:9003,113.26.61.79,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.61.79:9003,Chinanet
223.10.65.7:9003,223.10.65.7,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.65.7:9003,Chinanet
223.10.64.243:9003,223.10.64.243,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.64.243:9003,Chinanet
118.212.32.21:9003,118.212.32.21,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.21:9003,CHINA UNICOM China169 Backbone
118.212.32.28:9003,118.212.32.28,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.28:9003,CHINA UNICOM China169 Backbone
58.243.38.239:9003,58.243.38.239,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.243.38.239:9003,UNICOM AnHui province network
171.38.144.154:9003,171.38.144.154,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.144.154:9003,CHINA UNICOM China169 Backbone
